Sport,Venue,Zone,Session Code,Date,Games Day,Session Type,Session Description,Start Time,End Time,Date_parsed,is_medal_event,Indoor_Outdoor,Neighborhood,my_interest,price_tier_est,parking_notes,conflict
Softball,OKC Softball Park,OKC,BSB25,"Thursday, July 27, 2028",13.0,Preliminary,Women's Preliminary Round,"9:00
OKC Local
Time (CT)","11:30
OKC Local
Time (CT)",2028-07-27,False,outdoor,Oklahoma City,,,,
Softball,OKC Softball Park,OKC,BSB26,"Thursday, July 27, 2028",13.0,Preliminary,Women's Preliminary Round,"16:00
OKC Local
Time (CT)","18:30
OKC Local
Time (CT)",2028-07-27,False,outdoor,Oklahoma City,,,,
Softball,OKC Softball Park,OKC,BSB27,"Thursday, July 27, 2028",13.0,Preliminary,Women's Preliminary Round,"20:30
OKC Local
Time (CT)","23:00
OKC Local
Time (CT)",2028-07-27,False,outdoor,Oklahoma City,,,,
Softball,OKC Softball Park,OKC,BSB28,"Friday, July 28, 2028",14.0,Bronze,Women's Bronze Medal Game,"19:00
OKC Local
Time (CT)","21:30
OKC Local
Time (CT)",2028-07-28,True,outdoor,Oklahoma City,,,,
Softball,OKC Softball Park,OKC,BSB29,"Saturday, July 29, 2028",15.0,Final,Women's Gold Medal Game,"9:00
OKC Local
Time (CT)","11:45
OKC Local
Time (CT)",2028-07-29,True,outdoor,Oklahoma City,,,,
Surfing,Trestles State Beach,Trestles Beach,SRF01,"Saturday, July 15, 2028",1.0,Preliminary,Men's Round 1 | Women's Round 1,7:00,16:30,2028-07-15,False,outdoor,San Clemente,,,,
Surfing,Trestles State Beach,Trestles Beach,SRF02,"Sunday, July 16, 2028",2.0,Preliminary,Men's Round 2 | Women's Round 2,7:00,16:30,2028-07-16,False,outdoor,San Clemente,,,,
Surfing,Trestles State Beach,Trestles Beach,SRF03,"Monday, July 17, 2028",3.0,Preliminary,Men's Round 3 | Women's Round 3,7:00,16:30,2028-07-17,False,outdoor,San Clemente,,,,
Surfing,Trestles State Beach,Trestles Beach,SRF04,"Tuesday, July 18, 2028",4.0,Final,Men's Quarterfinal | Women's Quarterfinal | Men's Semifinal | Women's Semifinal | Men's Bronze Medal Match | Women's Bronze Medal Match | Men's Gold Medal Match | Women's Gold Medal Match,7:00,17:30,2028-07-18,True,outdoor,San Clemente,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW01,"Wednesday, July 26, 2028",12.0,Preliminary,Women's -49kg Round of 32 | Men's -58kg Round of 32 | Women's -49kg Round of 16 | Men's -58kg Round of 16,9:00,13:00,2028-07-26,False,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW02,"Wednesday, July 26, 2028",12.0,Semifinal,Women's -49kg Quarterfinal | Men's -58kg Quarterfinal | Women's -49kg Semifinal | Men's -58kg Semifinal,15:00,18:00,2028-07-26,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW03,"Wednesday, July 26, 2028",12.0,Final,Women's -49kg Repechage Contests | Men's -58kg Repechage Contests | Women's -49kg Bronze Medal Contests | Men's -58kg Bronze Medal Contests | Women's -49kg Gold Medal Contest | Men's -58kg Gold Medal Contest,19:30,23:00,2028-07-26,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW04,"Thursday, July 27, 2028",13.0,Preliminary,Men's -68kg Round of 32 | Women's -57kg Round of 32 | Men's -68kg Round of 16 | Women's -57kg Round of 16,9:00,13:00,2028-07-27,False,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW05,"Thursday, July 27, 2028",13.0,Semifinal,Men's -68kg Quarterfinal | Women's -57kg Quarterfinal | Men's -68kg Semifinal | Women's -57kg Semifinal,15:00,18:00,2028-07-27,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW06,"Thursday, July 27, 2028",13.0,Final,Men's -68kg Repechage Contests | Women's -57kg Repechage Contests | Men's -68kg Bronze Medal Contests | Women's -57kg Bronze Medal Contests | Men's -68kg Gold Medal Contest | Women's -57kg Gold Medal Contest,19:30,23:00,2028-07-27,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW07,"Friday, July 28, 2028",14.0,Preliminary,Women's -67kg Round of 32 | Men's -80kg Round of 32 | Women's -67kg Round of 16 | Men's -80kg Round of 16,9:00,13:00,2028-07-28,False,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW08,"Friday, July 28, 2028",14.0,Semifinal,Women's -67kg Quarterfinal | Men's -80kg Quarterfinal | Women's -67kg Semifinal | Men's -80kg Semifinal,15:00,18:00,2028-07-28,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW09,"Friday, July 28, 2028",14.0,Final,Women's -67kg Repechage Contests | Men's -80kg Repechage Contests | Women's -67kg Bronze Medal Contests | Men's -80kg Bronze Medal Contests | Women's -67kg Gold Medal Contest | Men's -80kg Gold Medal Contest,19:30,23:00,2028-07-28,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW10,"Saturday, July 29, 2028",15.0,Preliminary,Men's +80kg Round of 32 | Men's +80kg Round of 16 | Women's +67kg Round of 16,9:00,13:00,2028-07-29,False,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW11,"Saturday, July 29, 2028",15.0,Semifinal,Men's +80kg Quarterfinal | Women's +67kg Quarterfinal | Men's +80kg Semifinal | Women's +67kg Semifinal,15:00,18:00,2028-07-29,True,indoor,Downtown LA,,,,
Taekwondo,LA Convention Center Hall 1,DTLA,TKW12,"Saturday, July 29, 2028",15.0,Final,Men's +80kg Repechage Contests | Women's +67kg Repechage Contests | Men's +80kg Bronze Medal Contests | Women's +67kg Bronze Medal Contests | Men's +80kg Gold Medal Contest | Women's +67kg Gold Medal Contest,19:30,23:00,2028-07-29,True,indoor,Downtown LA,,,,
Trampoline Gymnastics,DTLA Arena,DTLA,GTR01,"Friday, July 21, 2028",7.0,Final,Men's Qualification | Men's Final,12:30,15:15,2028-07-21,True,indoor,Downtown LA,,,,
Trampoline Gymnastics,DTLA Arena,DTLA,GTR02,"Friday, July 21, 2028",7.0,Final,Women's Qualification | Women's Final,20:00,22:45,2028-07-21,True,indoor,Downtown LA,,,,
Triathlon,Venice Beach,Venice,TRI01,"Saturday, July 15, 2028",1.0,Final,Women's Individual,7:30,10:10,2028-07-15,False,outdoor,Venice,,,,
Triathlon,Venice Beach,Venice,TRI02,"Sunday, July 16, 2028",2.0,Final,Men's Individual,7:30,10:00,2028-07-16,False,outdoor,Venice,,,,
Triathlon,Venice Beach,Venice,TRI03,"Thursday, July 20, 2028",6.0,Final,Mixed Relay,8:00,10:00,2028-07-20,False,outdoor,Venice,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO01,"Wednesday, July 12, 2028",-2.0,Preliminary,Men's Preliminary (2 Matches),10:00,13:00,2028-07-12,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO02,"Wednesday, July 12, 2028",-2.0,Preliminary,Men's Preliminary (2 Matches),14:30,17:30,2028-07-12,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO03,"Wednesday, July 12, 2028",-2.0,Preliminary,Men's Preliminary (2 Matches),19:00,22:00,2028-07-12,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO04,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Preliminary (2 Matches),10:00,13:00,2028-07-13,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO05,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Preliminary (2 Matches),14:30,17:30,2028-07-13,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO06,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Preliminary (2 Matches),19:00,22:00,2028-07-13,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO07,"Saturday, July 15, 2028",1.0,Preliminary,Men's Preliminary (2 Matches),10:00,13:00,2028-07-15,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO08,"Saturday, July 15, 2028",1.0,Preliminary,Men's Preliminary (2 Matches),14:30,17:30,2028-07-15,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO09,"Saturday, July 15, 2028",1.0,Preliminary,Men's Preliminary (2 Matches),19:00,22:00,2028-07-15,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO10,"Sunday, July 16, 2028",2.0,Preliminary,Women's Preliminary (2 Matches),10:00,13:00,2028-07-16,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO11,"Sunday, July 16, 2028",2.0,Preliminary,Women's Preliminary (2 Matches),14:30,17:30,2028-07-16,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO12,"Sunday, July 16, 2028",2.0,Preliminary,Women's Preliminary (2 Matches),19:00,22:00,2028-07-16,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO13,"Monday, July 17, 2028",3.0,Preliminary,Men's Preliminary (2 Matches),10:00,13:00,2028-07-17,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO14,"Monday, July 17, 2028",3.0,Preliminary,Men's Preliminary (2 Matches),14:30,17:30,2028-07-17,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO15,"Monday, July 17, 2028",3.0,Preliminary,Men's Preliminary (2 Matches),19:00,22:00,2028-07-17,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO16,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Preliminary (2 Matches),10:00,13:00,2028-07-18,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO17,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Preliminary (2 Matches),14:30,17:30,2028-07-18,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO18,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Preliminary (2 Matches),19:00,22:00,2028-07-18,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO19,"Wednesday, July 19, 2028",5.0,Quarterfinal,Men's Quarterfinal (2 Matches),11:30,14:30,2028-07-19,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO20,"Wednesday, July 19, 2028",5.0,Quarterfinal,Men's Quarterfinal (2 Matches),17:00,20:00,2028-07-19,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO21,"Thursday, July 20, 2028",6.0,Quarterfinal,Women's Quarterfinal (2 Matches),11:30,14:30,2028-07-20,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO22,"Thursday, July 20, 2028",6.0,Quarterfinal,Women's Quarterfinal (2 Matches),17:00,20:00,2028-07-20,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO23,"Friday, July 21, 2028",7.0,Semifinal,Men's Semifinal (2 Matches),11:30,14:30,2028-07-21,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO24,"Friday, July 21, 2028",7.0,Semifinal,Women's Semifinal (2 Matches),17:00,20:00,2028-07-21,False,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO25,"Saturday, July 22, 2028",8.0,Bronze,Men's Bronze Medal Match,11:30,13:00,2028-07-22,True,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO26,"Saturday, July 22, 2028",8.0,Final,Men's Gold Medal Match,15:00,17:00,2028-07-22,True,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO27,"Sunday, July 23, 2028",9.0,Bronze,Women's Bronze Medal Match,11:30,13:00,2028-07-23,True,outdoor,Long Beach,,,,
Water Polo,Long Beach Aquatics Center,Long Beach,WPO28,"Sunday, July 23, 2028",9.0,Final,Women's Gold Medal Match,15:00,17:00,2028-07-23,True,outdoor,Long Beach,,,,
Weightlifting,Peacock Theater,DTLA,WLF01,"Tuesday, July 25, 2028",11.0,Final,Men's 65kg,16:50,19:00,2028-07-25,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF02,"Tuesday, July 25, 2028",11.0,Final,Women's 53kg,20:50,23:00,2028-07-25,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF03,"Wednesday, July 26, 2028",12.0,Final,Women's 61kg | Women's 69kg,14:10,19:00,2028-07-26,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF04,"Wednesday, July 26, 2028",12.0,Final,Men's 75kg,20:50,23:00,2028-07-26,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF05,"Thursday, July 27, 2028",13.0,Final,Men's 85kg | Men's 95kg,14:10,19:00,2028-07-27,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF06,"Thursday, July 27, 2028",13.0,Final,Women's 77kg,20:50,23:00,2028-07-27,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF07,"Friday, July 28, 2028",14.0,Final,Women's 86kg,16:50,19:00,2028-07-28,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF08,"Friday, July 28, 2028",14.0,Final,Men's 110kg,20:50,23:00,2028-07-28,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF09,"Saturday, July 29, 2028",15.0,Final,Men's +110kg,16:50,19:00,2028-07-29,False,indoor,Downtown LA,,,,
Weightlifting,Peacock Theater,DTLA,WLF10,"Saturday, July 29, 2028",15.0,Final,Women's +86kg,20:50,23:00,2028-07-29,False,indoor,Downtown LA,,,,
